Freq.	V(vout)
3.32047335796560e+01	(-4.24758588693890e+01dB,-8.91382603853446e+01°)
3.32123801324199e+01	(-4.24778584171124e+01dB,-8.91384587554731e+01°)
3.32200284460703e+01	(-4.24798579650440e+01dB,-8.91386570799512e+01°)
3.32276785210128e+01	(-4.24818575131837e+01dB,-8.91388553587892e+01°)
3.32353303576530e+01	(-4.24838570615313e+01dB,-8.91390535919977e+01°)
3.32429839563965e+01	(-4.24858566100869e+01dB,-8.91392517795872e+01°)
3.32506393176492e+01	(-4.24878561588502e+01dB,-8.91394499215681e+01°)
3.32582964418169e+01	(-4.24898557078213e+01dB,-8.91396480179510e+01°)
3.32659553293056e+01	(-4.24918552570000e+01dB,-8.91398460687463e+01°)
3.32736159805213e+01	(-4.24938548063862e+01dB,-8.91400440739646e+01°)
3.32812783958703e+01	(-4.24958543559798e+01dB,-8.91402420336162e+01°)
3.32889425757588e+01	(-4.24978539057808e+01dB,-8.91404399477118e+01°)
3.32966085205931e+01	(-4.24998534557889e+01dB,-8.91406378162616e+01°)
3.33042762307796e+01	(-4.25018530060042e+01dB,-8.91408356392763e+01°)
3.33119457067250e+01	(-4.25038525564266e+01dB,-8.91410334167663e+01°)
3.33196169488358e+01	(-4.25058521070559e+01dB,-8.91412311487421e+01°)
3.33272899575187e+01	(-4.25078516578920e+01dB,-8.91414288352140e+01°)
3.33349647331806e+01	(-4.25098512089349e+01dB,-8.91416264761927e+01°)
3.33426412762284e+01	(-4.25118507601845e+01dB,-8.91418240716885e+01°)
3.33503195870690e+01	(-4.25138503116406e+01dB,-8.91420216217118e+01°)
3.33579996661096e+01	(-4.25158498633032e+01dB,-8.91422191262733e+01°)
3.33656815137574e+01	(-4.25178494151721e+01dB,-8.91424165853833e+01°)
3.33733651304197e+01	(-4.25198489672474e+01dB,-8.91426139990522e+01°)
3.33810505165037e+01	(-4.25218485195288e+01dB,-8.91428113672905e+01°)
3.33887376724171e+01	(-4.25238480720163e+01dB,-8.91430086901087e+01°)
3.33964265985673e+01	(-4.25258476247098e+01dB,-8.91432059675171e+01°)
3.34041172953620e+01	(-4.25278471776092e+01dB,-8.91434031995264e+01°)
3.34118097632090e+01	(-4.25298467307144e+01dB,-8.91436003861467e+01°)
3.34195040025161e+01	(-4.25318462840253e+01dB,-8.91437975273887e+01°)
3.34272000136912e+01	(-4.25338458375419e+01dB,-8.91439946232628e+01°)
3.34348977971425e+01	(-4.25358453912639e+01dB,-8.91441916737793e+01°)
3.34425973532780e+01	(-4.25378449451914e+01dB,-8.91443886789487e+01°)
3.34502986825059e+01	(-4.25398444993242e+01dB,-8.91445856387815e+01°)
3.34580017852346e+01	(-4.25418440536622e+01dB,-8.91447825532880e+01°)
3.34657066618725e+01	(-4.25438436082054e+01dB,-8.91449794224786e+01°)
3.34734133128280e+01	(-4.25458431629536e+01dB,-8.91451762463639e+01°)
3.34811217385098e+01	(-4.25478427179068e+01dB,-8.91453730249542e+01°)
3.34888319393266e+01	(-4.25498422730649e+01dB,-8.91455697582599e+01°)
3.34965439156872e+01	(-4.25518418284277e+01dB,-8.91457664462915e+01°)
3.35042576680003e+01	(-4.25538413839952e+01dB,-8.91459630890593e+01°)
3.35119731966751e+01	(-4.25558409397672e+01dB,-8.91461596865738e+01°)
3.35196905021206e+01	(-4.25578404957438e+01dB,-8.91463562388453e+01°)
3.35274095847459e+01	(-4.25598400519247e+01dB,-8.91465527458843e+01°)
3.35351304449604e+01	(-4.25618396083099e+01dB,-8.91467492077011e+01°)
3.35428530831732e+01	(-4.25638391648993e+01dB,-8.91469456243062e+01°)
3.35505774997940e+01	(-4.25658387216928e+01dB,-8.91471419957100e+01°)
3.35583036952322e+01	(-4.25678382786904e+01dB,-8.91473383219228e+01°)
3.35660316698975e+01	(-4.25698378358918e+01dB,-8.91475346029551e+01°)
3.35737614241996e+01	(-4.25718373932971e+01dB,-8.91477308388172e+01°)
3.35814929585484e+01	(-4.25738369509061e+01dB,-8.91479270295195e+01°)
3.35892262733536e+01	(-4.25758365087188e+01dB,-8.91481231750724e+01°)
3.35969613690255e+01	(-4.25778360667350e+01dB,-8.91483192754862e+01°)
3.36046982459740e+01	(-4.25798356249546e+01dB,-8.91485153307715e+01°)
3.36124369046094e+01	(-4.25818351833776e+01dB,-8.91487113409384e+01°)
3.36201773453419e+01	(-4.25838347420038e+01dB,-8.91489073059975e+01°)
3.36279195685820e+01	(-4.25858343008333e+01dB,-8.91491032259591e+01°)
3.36356635747402e+01	(-4.25878338598658e+01dB,-8.91492991008335e+01°)
3.36434093642269e+01	(-4.25898334191012e+01dB,-8.91494949306311e+01°)
3.36511569374530e+01	(-4.25918329785396e+01dB,-8.91496907153623e+01°)
3.36589062948291e+01	(-4.25938325381808e+01dB,-8.91498864550374e+01°)
3.36666574367661e+01	(-4.25958320980246e+01dB,-8.91500821496668e+01°)
3.36744103636751e+01	(-4.25978316580711e+01dB,-8.91502777992609e+01°)
3.36821650759669e+01	(-4.25998312183201e+01dB,-8.91504734038300e+01°)
3.36899215740529e+01	(-4.26018307787715e+01dB,-8.91506689633845e+01°)
3.36976798583441e+01	(-4.26038303394253e+01dB,-8.91508644779347e+01°)
3.37054399292520e+01	(-4.26058299002812e+01dB,-8.91510599474910e+01°)
3.37132017871881e+01	(-4.26078294613393e+01dB,-8.91512553720636e+01°)
3.37209654325637e+01	(-4.26098290225995e+01dB,-8.91514507516630e+01°)
3.37287308657905e+01	(-4.26118285840616e+01dB,-8.91516460862996e+01°)
3.37364980872804e+01	(-4.26138281457256e+01dB,-8.91518413759835e+01°)
3.37442670974449e+01	(-4.26158277075914e+01dB,-8.91520366207252e+01°)
3.37520378966962e+01	(-4.26178272696588e+01dB,-8.91522318205350e+01°)
3.37598104854461e+01	(-4.26198268319278e+01dB,-8.91524269754232e+01°)
3.37675848641068e+01	(-4.26218263943983e+01dB,-8.91526220854002e+01°)
3.37753610330904e+01	(-4.26238259570702e+01dB,-8.91528171504763e+01°)
3.37831389928093e+01	(-4.26258255199435e+01dB,-8.91530121706618e+01°)
3.37909187436758e+01	(-4.26278250830179e+01dB,-8.91532071459670e+01°)
3.37987002861023e+01	(-4.26298246462934e+01dB,-8.91534020764023e+01°)
3.38064836205016e+01	(-4.26318242097700e+01dB,-8.91535969619780e+01°)
3.38142687472861e+01	(-4.26338237734475e+01dB,-8.91537918027043e+01°)
3.38220556668688e+01	(-4.26358233373259e+01dB,-8.91539865985916e+01°)
3.38298443796623e+01	(-4.26378229014050e+01dB,-8.91541813496502e+01°)
3.38376348860798e+01	(-4.26398224656848e+01dB,-8.91543760558905e+01°)
3.38454271865342e+01	(-4.26418220301651e+01dB,-8.91545707173226e+01°)
3.38532212814387e+01	(-4.26438215948459e+01dB,-8.91547653339570e+01°)
3.38610171712065e+01	(-4.26458211597271e+01dB,-8.91549599058039e+01°)
3.38688148562509e+01	(-4.26478207248086e+01dB,-8.91551544328737e+01°)
3.38766143369853e+01	(-4.26498202900903e+01dB,-8.91553489151765e+01°)
3.38844156138234e+01	(-4.26518198555721e+01dB,-8.91555433527227e+01°)
3.38922186871787e+01	(-4.26538194212539e+01dB,-8.91557377455227e+01°)
3.39000235574648e+01	(-4.26558189871356e+01dB,-8.91559320935866e+01°)
3.39078302250957e+01	(-4.26578185532171e+01dB,-8.91561263969248e+01°)
3.39156386904852e+01	(-4.26598181194984e+01dB,-8.91563206555476e+01°)
3.39234489540474e+01	(-4.26618176859794e+01dB,-8.91565148694652e+01°)
3.39312610161962e+01	(-4.26638172526599e+01dB,-8.91567090386879e+01°)
3.39390748773459e+01	(-4.26658168195398e+01dB,-8.91569031632260e+01°)
3.39468905379108e+01	(-4.26678163866191e+01dB,-8.91570972430898e+01°)
3.39547079983053e+01	(-4.26698159538977e+01dB,-8.91572912782896e+01°)
3.39625272589438e+01	(-4.26718155213755e+01dB,-8.91574852688355e+01°)
3.39703483202408e+01	(-4.26738150890524e+01dB,-8.91576792147379e+01°)
3.39781711826112e+01	(-4.26758146569283e+01dB,-8.91578731160071e+01°)
3.39859958464696e+01	(-4.26778142250031e+01dB,-8.91580669726533e+01°)
3.39938223122308e+01	(-4.26798137932767e+01dB,-8.91582607846867e+01°)
3.40016505803099e+01	(-4.26818133617490e+01dB,-8.91584545521177e+01°)
3.40094806511219e+01	(-4.26838129304200e+01dB,-8.91586482749564e+01°)
3.40173125250818e+01	(-4.26858124992896e+01dB,-8.91588419532132e+01°)
3.40251462026051e+01	(-4.26878120683575e+01dB,-8.91590355868983e+01°)
3.40329816841069e+01	(-4.26898116376239e+01dB,-8.91592291760219e+01°)
3.40408189700028e+01	(-4.26918112070885e+01dB,-8.91594227205943e+01°)
3.40486580607081e+01	(-4.26938107767513e+01dB,-8.91596162206257e+01°)
3.40564989566387e+01	(-4.26958103466122e+01dB,-8.91598096761263e+01°)
3.40643416582102e+01	(-4.26978099166711e+01dB,-8.91600030871065e+01°)
3.40721861658383e+01	(-4.26998094869279e+01dB,-8.91601964535764e+01°)
3.40800324799390e+01	(-4.27018090573825e+01dB,-8.91603897755463e+01°)
3.40878806009284e+01	(-4.27038086280348e+01dB,-8.91605830530264e+01°)
3.40957305292225e+01	(-4.27058081988848e+01dB,-8.91607762860270e+01°)
3.41035822652374e+01	(-4.27078077699323e+01dB,-8.91609694745582e+01°)
3.41114358093896e+01	(-4.27098073411772e+01dB,-8.91611626186303e+01°)
3.41192911620953e+01	(-4.27118069126196e+01dB,-8.91613557182535e+01°)
3.41271483237711e+01	(-4.27138064842592e+01dB,-8.91615487734380e+01°)
3.41350072948335e+01	(-4.27158060560959e+01dB,-8.91617417841941e+01°)
3.41428680756992e+01	(-4.27178056281298e+01dB,-8.91619347505320e+01°)
3.41507306667851e+01	(-4.27198052003607e+01dB,-8.91621276724618e+01°)
3.41585950685078e+01	(-4.27218047727884e+01dB,-8.91623205499938e+01°)
3.41664612812845e+01	(-4.27238043454130e+01dB,-8.91625133831382e+01°)
3.41743293055322e+01	(-4.27258039182343e+01dB,-8.91627061719053e+01°)
3.41821991416680e+01	(-4.27278034912523e+01dB,-8.91628989163051e+01°)
3.41900707901092e+01	(-4.27298030644668e+01dB,-8.91630916163480e+01°)
3.41979442512731e+01	(-4.27318026378777e+01dB,-8.91632842720441e+01°)
3.42058195255771e+01	(-4.27338022114850e+01dB,-8.91634768834035e+01°)
3.42136966134389e+01	(-4.27358017852886e+01dB,-8.91636694504366e+01°)
3.42215755152760e+01	(-4.27378013592884e+01dB,-8.91638619731535e+01°)
3.42294562315062e+01	(-4.27398009334842e+01dB,-8.91640544515644e+01°)
3.42373387625473e+01	(-4.27418005078761e+01dB,-8.91642468856794e+01°)
3.42452231088172e+01	(-4.27438000824639e+01dB,-8.91644392755088e+01°)
3.42531092707340e+01	(-4.27457996572475e+01dB,-8.91646316210627e+01°)
3.42609972487157e+01	(-4.27477992322268e+01dB,-8.91648239223514e+01°)
3.42688870431806e+01	(-4.27497988074018e+01dB,-8.91650161793849e+01°)
3.42767786545470e+01	(-4.27517983827723e+01dB,-8.91652083921736e+01°)
3.42846720832332e+01	(-4.27537979583383e+01dB,-8.91654005607274e+01°)
3.42925673296579e+01	(-4.27557975340997e+01dB,-8.91655926850568e+01°)
3.43004643942395e+01	(-4.27577971100563e+01dB,-8.91657847651717e+01°)
3.43083632773968e+01	(-4.27597966862082e+01dB,-8.91659768010823e+01°)
3.43162639795486e+01	(-4.27617962625551e+01dB,-8.91661687927989e+01°)
3.43241665011138e+01	(-4.27637958390971e+01dB,-8.91663607403315e+01°)
3.43320708425113e+01	(-4.27657954158339e+01dB,-8.91665526436904e+01°)
3.43399770041602e+01	(-4.27677949927657e+01dB,-8.91667445028857e+01°)
3.43478849864797e+01	(-4.27697945698921e+01dB,-8.91669363179276e+01°)
3.43557947898891e+01	(-4.27717941472132e+01dB,-8.91671280888261e+01°)
3.43637064148078e+01	(-4.27737937247289e+01dB,-8.91673198155915e+01°)
3.43716198616551e+01	(-4.27757933024391e+01dB,-8.91675114982340e+01°)
3.43795351308507e+01	(-4.27777928803436e+01dB,-8.91677031367635e+01°)
3.43874522228143e+01	(-4.27797924584424e+01dB,-8.91678947311904e+01°)
3.43953711379655e+01	(-4.27817920367355e+01dB,-8.91680862815247e+01°)
3.44032918767243e+01	(-4.27837916152226e+01dB,-8.91682777877766e+01°)
3.44112144395106e+01	(-4.27857911939038e+01dB,-8.91684692499562e+01°)
3.44191388267444e+01	(-4.27877907727790e+01dB,-8.91686606680736e+01°)
3.44270650388459e+01	(-4.27897903518479e+01dB,-8.91688520421390e+01°)
3.44349930762353e+01	(-4.27917899311107e+01dB,-8.91690433721625e+01°)
3.44429229393329e+01	(-4.27937895105671e+01dB,-8.91692346581543e+01°)
3.44508546285593e+01	(-4.27957890902171e+01dB,-8.91694259001244e+01°)
3.44587881443348e+01	(-4.27977886700605e+01dB,-8.91696170980830e+01°)
3.44667234870802e+01	(-4.27997882500974e+01dB,-8.91698082520402e+01°)
3.44746606572162e+01	(-4.28017878303276e+01dB,-8.91699993620061e+01°)
3.44825996551636e+01	(-4.28037874107511e+01dB,-8.91701904279908e+01°)
3.44905404813433e+01	(-4.28057869913676e+01dB,-8.91703814500045e+01°)
3.44984831361763e+01	(-4.28077865721772e+01dB,-8.91705724280572e+01°)
3.45064276200837e+01	(-4.28097861531798e+01dB,-8.91707633621591e+01°)
3.45143739334868e+01	(-4.28117857343753e+01dB,-8.91709542523203e+01°)
3.45223220768068e+01	(-4.28137853157635e+01dB,-8.91711450985509e+01°)
3.45302720504652e+01	(-4.28157848973444e+01dB,-8.91713359008609e+01°)
3.45382238548834e+01	(-4.28177844791179e+01dB,-8.91715266592605e+01°)
3.45461774904831e+01	(-4.28197840610840e+01dB,-8.91717173737598e+01°)
3.45541329576859e+01	(-4.28217836432424e+01dB,-8.91719080443688e+01°)
3.45620902569136e+01	(-4.28237832255932e+01dB,-8.91720986710978e+01°)
3.45700493885882e+01	(-4.28257828081363e+01dB,-8.91722892539566e+01°)
3.45780103531315e+01	(-4.28277823908715e+01dB,-8.91724797929555e+01°)
3.45859731509658e+01	(-4.28297819737988e+01dB,-8.91726702881045e+01°)
3.45939377825131e+01	(-4.28317815569181e+01dB,-8.91728607394138e+01°)
3.46019042481958e+01	(-4.28337811402292e+01dB,-8.91730511468933e+01°)
3.46098725484361e+01	(-4.28357807237322e+01dB,-8.91732415105532e+01°)
3.46178426836567e+01	(-4.28377803074269e+01dB,-8.91734318304035e+01°)
3.46258146542800e+01	(-4.28397798913133e+01dB,-8.91736221064543e+01°)
3.46337884607287e+01	(-4.28417794753911e+01dB,-8.91738123387157e+01°)
3.46417641034256e+01	(-4.28437790596605e+01dB,-8.91740025271978e+01°)
3.46497415827936e+01	(-4.28457786441212e+01dB,-8.91741926719106e+01°)
3.46577208992556e+01	(-4.28477782287732e+01dB,-8.91743827728642e+01°)
3.46657020532346e+01	(-4.28497778136163e+01dB,-8.91745728300686e+01°)
3.46736850451538e+01	(-4.28517773986506e+01dB,-8.91747628435340e+01°)
3.46816698754365e+01	(-4.28537769838759e+01dB,-8.91749528132703e+01°)
3.46896565445060e+01	(-4.28557765692921e+01dB,-8.91751427392876e+01°)
3.46976450527858e+01	(-4.28577761548991e+01dB,-8.91753326215960e+01°)
3.47056354006993e+01	(-4.28597757406969e+01dB,-8.91755224602056e+01°)
3.47136275886703e+01	(-4.28617753266854e+01dB,-8.91757122551263e+01°)
3.47216216171225e+01	(-4.28637749128645e+01dB,-8.91759020063682e+01°)
3.47296174864796e+01	(-4.28657744992340e+01dB,-8.91760917139414e+01°)
3.47376151971657e+01	(-4.28677740857939e+01dB,-8.91762813778559e+01°)
3.47456147496048e+01	(-4.28697736725442e+01dB,-8.91764709981218e+01°)
3.47536161442210e+01	(-4.28717732594846e+01dB,-8.91766605747490e+01°)
3.47616193814385e+01	(-4.28737728466152e+01dB,-8.91768501077476e+01°)
3.47696244616816e+01	(-4.28757724339359e+01dB,-8.91770395971277e+01°)
3.47776313853749e+01	(-4.28777720214465e+01dB,-8.91772290428993e+01°)
3.47856401529427e+01	(-4.28797716091470e+01dB,-8.91774184450724e+01°)
3.47936507648097e+01	(-4.28817711970373e+01dB,-8.91776078036570e+01°)
3.48016632214006e+01	(-4.28837707851173e+01dB,-8.91777971186631e+01°)
3.48096775231403e+01	(-4.28857703733869e+01dB,-8.91779863901009e+01°)
3.48176936704536e+01	(-4.28877699618460e+01dB,-8.91781756179802e+01°)
3.48257116637656e+01	(-4.28897695504946e+01dB,-8.91783648023111e+01°)
3.48337315035013e+01	(-4.28917691393325e+01dB,-8.91785539431037e+01°)
3.48417531900860e+01	(-4.28937687283597e+01dB,-8.91787430403679e+01°)
3.48497767239449e+01	(-4.28957683175761e+01dB,-8.91789320941137e+01°)
3.48578021055036e+01	(-4.28977679069815e+01dB,-8.91791211043512e+01°)
3.48658293351873e+01	(-4.28997674965760e+01dB,-8.91793100710904e+01°)
3.48738584134218e+01	(-4.29017670863593e+01dB,-8.91794989943412e+01°)
3.48818893406328e+01	(-4.29037666763315e+01dB,-8.91796878741137e+01°)
3.48899221172460e+01	(-4.29057662664925e+01dB,-8.91798767104178e+01°)
3.48979567436874e+01	(-4.29077658568421e+01dB,-8.91800655032635e+01°)
3.49059932203828e+01	(-4.29097654473802e+01dB,-8.91802542526610e+01°)
3.49140315477585e+01	(-4.29117650381069e+01dB,-8.91804429586200e+01°)
3.49220717262405e+01	(-4.29137646290219e+01dB,-8.91806316211507e+01°)
3.49301137562553e+01	(-4.29157642201253e+01dB,-8.91808202402630e+01°)
3.49381576382290e+01	(-4.29177638114169e+01dB,-8.91810088159669e+01°)
3.49462033725883e+01	(-4.29197634028966e+01dB,-8.91811973482723e+01°)
3.49542509597597e+01	(-4.29217629945643e+01dB,-8.91813858371894e+01°)
3.49623004001699e+01	(-4.29237625864200e+01dB,-8.91815742827279e+01°)
3.49703516942456e+01	(-4.29257621784636e+01dB,-8.91817626848980e+01°)
3.49784048424138e+01	(-4.29277617706950e+01dB,-8.91819510437095e+01°)
3.49864598451013e+01	(-4.29297613631141e+01dB,-8.91821393591725e+01°)
3.49945167027354e+01	(-4.29317609557208e+01dB,-8.91823276312969e+01°)
3.50025754157430e+01	(-4.29337605485151e+01dB,-8.91825158600927e+01°)
3.50106359845515e+01	(-4.29357601414967e+01dB,-8.91827040455698e+01°)
3.50186984095883e+01	(-4.29377597346658e+01dB,-8.91828921877383e+01°)
3.50267626912808e+01	(-4.29397593280221e+01dB,-8.91830802866080e+01°)
3.50348288300566e+01	(-4.29417589215656e+01dB,-8.91832683421890e+01°)
3.50428968263433e+01	(-4.29437585152962e+01dB,-8.91834563544911e+01°)
3.50509666805687e+01	(-4.29457581092138e+01dB,-8.91836443235243e+01°)
3.50590383931607e+01	(-4.29477577033183e+01dB,-8.91838322492987e+01°)
3.50671119645471e+01	(-4.29497572976097e+01dB,-8.91840201318240e+01°)
3.50751873951562e+01	(-4.29517568920878e+01dB,-8.91842079711104e+01°)
3.50832646854159e+01	(-4.29537564867526e+01dB,-8.91843957671676e+01°)
3.50913438357546e+01	(-4.29557560816040e+01dB,-8.91845835200057e+01°)
3.50994248466005e+01	(-4.29577556766419e+01dB,-8.91847712296347e+01°)
3.51075077183823e+01	(-4.29597552718662e+01dB,-8.91849588960643e+01°)
3.51155924515283e+01	(-4.29617548672768e+01dB,-8.91851465193046e+01°)
3.51236790464673e+01	(-4.29637544628736e+01dB,-8.91853340993655e+01°)
3.51317675036279e+01	(-4.29657540586566e+01dB,-8.91855216362569e+01°)
3.51398578234391e+01	(-4.29677536546257e+01dB,-8.91857091299888e+01°)
3.51479500063298e+01	(-4.29697532507808e+01dB,-8.91858965805711e+01°)
3.51560440527289e+01	(-4.29717528471217e+01dB,-8.91860839880136e+01°)
3.51641399630657e+01	(-4.29737524436485e+01dB,-8.91862713523264e+01°)
3.51722377377694e+01	(-4.29757520403610e+01dB,-8.91864586735193e+01°)
3.51803373772693e+01	(-4.29777516372591e+01dB,-8.91866459516023e+01°)
3.51884388819948e+01	(-4.29797512343428e+01dB,-8.91868331865852e+01°)
3.51965422523756e+01	(-4.29817508316120e+01dB,-8.91870203784780e+01°)
3.52046474888411e+01	(-4.29837504290665e+01dB,-8.91872075272906e+01°)
3.52127545918212e+01	(-4.29857500267064e+01dB,-8.91873946330329e+01°)
3.52208635617457e+01	(-4.29877496245314e+01dB,-8.91875816957148e+01°)
3.52289743990444e+01	(-4.29897492225416e+01dB,-8.91877687153462e+01°)
3.52370871041476e+01	(-4.29917488207369e+01dB,-8.91879556919370e+01°)
3.52452016774851e+01	(-4.29937484191170e+01dB,-8.91881426254971e+01°)
3.52533181194874e+01	(-4.29957480176821e+01dB,-8.91883295160363e+01°)
3.52614364305847e+01	(-4.29977476164319e+01dB,-8.91885163635647e+01°)
3.52695566112074e+01	(-4.29997472153665e+01dB,-8.91887031680920e+01°)
3.52776786617861e+01	(-4.30017468144857e+01dB,-8.91888899296282e+01°)
3.52858025827514e+01	(-4.30037464137894e+01dB,-8.91890766481832e+01°)
3.52939283745340e+01	(-4.30057460132775e+01dB,-8.91892633237668e+01°)
3.53020560375647e+01	(-4.30077456129500e+01dB,-8.91894499563889e+01°)
3.53101855722744e+01	(-4.30097452128068e+01dB,-8.91896365460594e+01°)
3.53183169790943e+01	(-4.30117448128478e+01dB,-8.91898230927881e+01°)
3.53264502584553e+01	(-4.30137444130729e+01dB,-8.91900095965850e+01°)
3.53345854107887e+01	(-4.30157440134820e+01dB,-8.91901960574599e+01°)
3.53427224365259e+01	(-4.30177436140751e+01dB,-8.91903824754228e+01°)
3.53508613360982e+01	(-4.30197432148520e+01dB,-8.91905688504833e+01°)
3.53590021099371e+01	(-4.30217428158127e+01dB,-8.91907551826515e+01°)
3.53671447584744e+01	(-4.30237424169570e+01dB,-8.91909414719372e+01°)
3.53752892821416e+01	(-4.30257420182850e+01dB,-8.91911277183502e+01°)
3.53834356813706e+01	(-4.30277416197965e+01dB,-8.91913139219004e+01°)
3.53915839565933e+01	(-4.30297412214914e+01dB,-8.91915000825977e+01°)
3.53997341082418e+01	(-4.30317408233697e+01dB,-8.91916862004519e+01°)
3.54078861367481e+01	(-4.30337404254312e+01dB,-8.91918722754728e+01°)
3.54160400425445e+01	(-4.30357400276759e+01dB,-8.91920583076704e+01°)
3.54241958260632e+01	(-4.30377396301037e+01dB,-8.91922442970545e+01°)
3.54323534877367e+01	(-4.30397392327145e+01dB,-8.91924302436348e+01°)
3.54405130279975e+01	(-4.30417388355082e+01dB,-8.91926161474213e+01°)
3.54486744472782e+01	(-4.30437384384848e+01dB,-8.91928020084238e+01°)
3.54568377460115e+01	(-4.30457380416442e+01dB,-8.91929878266522e+01°)
3.54650029246302e+01	(-4.30477376449862e+01dB,-8.91931736021162e+01°)
3.54731699835672e+01	(-4.30497372485108e+01dB,-8.91933593348257e+01°)
3.54813389232556e+01	(-4.30517368522179e+01dB,-8.91935450247905e+01°)
3.54895097441284e+01	(-4.30537364561074e+01dB,-8.91937306720205e+01°)
3.54976824466189e+01	(-4.30557360601793e+01dB,-8.91939162765255e+01°)
3.55058570311604e+01	(-4.30577356644334e+01dB,-8.91941018383153e+01°)
3.55140334981862e+01	(-4.30597352688697e+01dB,-8.91942873573998e+01°)
3.55222118481299e+01	(-4.30617348734880e+01dB,-8.91944728337887e+01°)
3.55303920814251e+01	(-4.30637344782884e+01dB,-8.91946582674919e+01°)
3.55385741985055e+01	(-4.30657340832707e+01dB,-8.91948436585192e+01°)
3.55467581998048e+01	(-4.30677336884348e+01dB,-8.91950290068804e+01°)
3.55549440857571e+01	(-4.30697332937807e+01dB,-8.91952143125853e+01°)
3.55631318567963e+01	(-4.30717328993083e+01dB,-8.91953995756437e+01°)
3.55713215133566e+01	(-4.30737325050174e+01dB,-8.91955847960655e+01°)
3.55795130558720e+01	(-4.30757321109080e+01dB,-8.91957699738604e+01°)
3.55877064847770e+01	(-4.30777317169801e+01dB,-8.91959551090383e+01°)
3.55959018005060e+01	(-4.30797313232334e+01dB,-8.91961402016089e+01°)
3.56040990034934e+01	(-4.30817309296681e+01dB,-8.91963252515820e+01°)
3.56122980941739e+01	(-4.30837305362839e+01dB,-8.91965102589675e+01°)
3.56204990729821e+01	(-4.30857301430807e+01dB,-8.91966952237751e+01°)
3.56287019403529e+01	(-4.30877297500586e+01dB,-8.91968801460146e+01°)
3.56369066967212e+01	(-4.30897293572174e+01dB,-8.91970650256958e+01°)
3.56451133425220e+01	(-4.30917289645570e+01dB,-8.91972498628285e+01°)
3.56533218781903e+01	(-4.30937285720774e+01dB,-8.91974346574225e+01°)
3.56615323041615e+01	(-4.30957281797785e+01dB,-8.91976194094876e+01°)
3.56697446208708e+01	(-4.30977277876601e+01dB,-8.91978041190335e+01°)
3.56779588287537e+01	(-4.30997273957222e+01dB,-8.91979887860701e+01°)
3.56861749282455e+01	(-4.31017270039648e+01dB,-8.91981734106070e+01°)
3.56943929197820e+01	(-4.31037266123876e+01dB,-8.91983579926541e+01°)
3.57026128037989e+01	(-4.31057262209908e+01dB,-8.91985425322212e+01°)
3.57108345807319e+01	(-4.31077258297741e+01dB,-8.91987270293179e+01°)
3.57190582510170e+01	(-4.31097254387374e+01dB,-8.91989114839542e+01°)
3.57272838150902e+01	(-4.31117250478808e+01dB,-8.91990958961396e+01°)
3.57355112733875e+01	(-4.31137246572041e+01dB,-8.91992802658841e+01°)
3.57437406263453e+01	(-4.31157242667073e+01dB,-8.91994645931973e+01°)
3.57519718743998e+01	(-4.31177238763902e+01dB,-8.91996488780891e+01°)
3.57602050179874e+01	(-4.31197234862527e+01dB,-8.91998331205691e+01°)
3.57684400575447e+01	(-4.31217230962949e+01dB,-8.92000173206472e+01°)
3.57766769935082e+01	(-4.31237227065165e+01dB,-8.92002014783330e+01°)
3.57849158263147e+01	(-4.31257223169176e+01dB,-8.92003855936364e+01°)
3.57931565564010e+01	(-4.31277219274981e+01dB,-8.92005696665670e+01°)
3.58013991842039e+01	(-4.31297215382577e+01dB,-8.92007536971347e+01°)
3.58096437101606e+01	(-4.31317211491966e+01dB,-8.92009376853491e+01°)
3.58178901347081e+01	(-4.31337207603145e+01dB,-8.92011216312200e+01°)
3.58261384582837e+01	(-4.31357203716115e+01dB,-8.92013055347572e+01°)
3.58343886813246e+01	(-4.31377199830874e+01dB,-8.92014893959703e+01°)
3.58426408042683e+01	(-4.31397195947421e+01dB,-8.92016732148692e+01°)
3.58508948275524e+01	(-4.31417192065756e+01dB,-8.92018569914634e+01°)
3.58591507516143e+01	(-4.31437188185878e+01dB,-8.92020407257629e+01°)
3.58674085768919e+01	(-4.31457184307786e+01dB,-8.92022244177772e+01°)
3.58756683038230e+01	(-4.31477180431479e+01dB,-8.92024080675161e+01°)
3.58839299328454e+01	(-4.31497176556956e+01dB,-8.92025916749894e+01°)
3.58921934643973e+01	(-4.31517172684217e+01dB,-8.92027752402067e+01°)
3.59004588989167e+01	(-4.31537168813261e+01dB,-8.92029587631779e+01°)
3.59087262368418e+01	(-4.31557164944086e+01dB,-8.92031422439125e+01°)
3.59169954786110e+01	(-4.31577161076693e+01dB,-8.92033256824203e+01°)
3.59252666246628e+01	(-4.31597157211079e+01dB,-8.92035090787110e+01°)
3.59335396754356e+01	(-4.31617153347246e+01dB,-8.92036924327943e+01°)
3.59418146313681e+01	(-4.31637149485190e+01dB,-8.92038757446800e+01°)
3.59500914928989e+01	(-4.31657145624913e+01dB,-8.92040590143777e+01°)
3.59583702604670e+01	(-4.31677141766412e+01dB,-8.92042422418971e+01°)
3.59666509345113e+01	(-4.31697137909688e+01dB,-8.92044254272480e+01°)
3.59749335154707e+01	(-4.31717134054739e+01dB,-8.92046085704400e+01°)
